label,value,statement,statement_confidence,category,category_confidence
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,0,Operating Expenses,0.22584870305271604,Operating Expenses,0.22584870305271604
NonoperatingIncomeExpense,"1,835,000,000",nonoperating expenses,0.2933321321716178,nonoperating expenses,0.2933321321716178
DepreciationDepletionAndAmortization,"35,362,000,000",Operating Expenses,0.22756340042742335,Operating Expenses,0.22756340042742335
PaymentsToAcquireMarketableSecurities,"38,150,000,000",operating activities,0.21333719366532758,operating activities,0.21333719366532758
GoodwillAcquiredDuringPeriod,"357,000,000",investing activities,0.14933510894842633,investing activities,0.14933510894842633
PaymentsToAcquirePropertyPlantAndEquipment,"95,487,000,000",operating activities,0.22458725915117592,operating activities,0.22458725915117592
DeferredFederalIncomeTaxExpenseBenefit,"-7,418,000,000",Operating Expenses,0.11925549144458199,Operating Expenses,0.11925549144458199
WeightedAverageNumberOfSharesOutstandingBasic,"15,590,000,000",earnings per share,0.17395196367549282,earnings per share,0.17395196367549282
InterestPaidNet,"934,000,000",Operating Expenses,0.11725533927893173,Operating Expenses,0.11725533927893173
CurrentForeignTaxExpenseBenefit,"7,312,000,000",Operating Expenses,0.1262972667812116,Operating Expenses,0.1262972667812116
CostOfRevenue,"81,369,000,000",Operating Expenses,0.1187420648257395,Operating Expenses,0.1187420648257395
RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability,"992,000,000",disclosures,0.25794870547630083,disclosures,0.25794870547630083
InterestExpenseNonoperating,"1,346,000,000",nonoperating expenses,0.23881187796383718,nonoperating expenses,0.23881187796383718
StockRepurchasedAndRetiredDuringPeriodShares,"318,000,000",financing activities,0.20404343040605114,financing activities,0.20404343040605114
LeaseCost,"9,269,000,000",Operating Expenses,0.35098576142042215,Operating Expenses,0.35098576142042215
CapitalExpendituresIncurredButNotYetPaid,"14,551,000,000",Operating Expenses,0.11636131837242142,Operating Expenses,0.11636131837242142
NetIncomeLossAttributableToParentDiluted,"124,658,000,000",comprehensive income,0.1762250625027152,comprehensive income,0.1762250625027152
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,"12,520,000,000",disclosures,0.25357430393058206,disclosures,0.25357430393058206
InvestmentIncomeInterest,"4,617,000,000",comprehensive income,0.11873807909135571,comprehensive income,0.11873807909135571
ComprehensiveIncomeNetOfTax,"122,254,000,000",comprehensive income,0.4449785003471284,comprehensive income,0.4449785003471284
FinanceLeaseRightOfUseAssetAmortization,"1,116,000,000",Operating Expenses,0.25192408698281393,Operating Expenses,0.25192408698281393
NetCashProvidedByUsedInInvestingActivities,"-100,615,000,000",investing activities,0.1604218746925804,investing activities,0.1604218746925804
NetCashProvidedByUsedInOperatingActivities,"212,916,000,000",operating activities,0.18115850845984352,operating activities,0.18115850845984352
ProceedsFromPaymentsForOtherFinancingActivities,"-44,000,000",financing activities,0.19440432997568466,financing activities,0.19440432997568466
IncomeTaxesPaidNet,"23,568,000,000",comprehensive income,0.12526032366793413,comprehensive income,0.12526032366793413
EarningsPerShareBasic,48,earnings per share,0.16676022866264442,earnings per share,0.16676022866264442
FinanceLeaseInterestPaymentOnLiability,"59,000,000",financing activities,0.21426238874583606,financing activities,0.21426238874583606
OtherNonoperatingIncomeExpense,"-299,000,000",nonoperating expenses,0.29439573106320327,nonoperating expenses,0.29439573106320327
SharesPaidForTaxWithholdingForShareBasedCompensation,"73,000,000",Operating Expenses,0.24359018777455274,Operating Expenses,0.24359018777455274
CurrentStateAndLocalTaxExpenseBenefit,"2,226,000,000",Operating Expenses,0.13049855436229352,Operating Expenses,0.13049855436229352
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0,comprehensive income,0.15138651081066998,comprehensive income,0.15138651081066998
NumberOfReportableSegments,2,comprehensive income,0.11688108887346399,comprehensive income,0.11688108887346399
NetCashProvidedByUsedInFinancingActivities,"-82,417,000,000",financing activities,0.1896638628110091,financing activities,0.1896638628110091
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,"42,709,000,000",disclosures,0.2227437258761299,disclosures,0.2227437258761299
UndistributedEarnings,"119,586,000,000",disclosures,0.1684239982938301,disclosures,0.1684239982938301
ImpairmentOfLongLivedAssetsHeldForUse,"9,683,000,000",comprehensive income,0.13534263845484523,comprehensive income,0.13534263845484523
OperatingLeasePayments,"6,717,000,000",comprehensive income,0.18527378383117374,comprehensive income,0.18527378383117374
IncreaseDecreaseInOtherOperatingAssets,"456,000,000",operating activities,0.3532430548842059,operating activities,0.3532430548842059
ResearchAndDevelopmentExpense,"117,694,000,000",Operating Expenses,0.2588834394659908,Operating Expenses,0.2588834394659908
WeightedAverageNumberOfDilutedSharesOutstanding,"7,945,000,000",earnings per share,0.17642133716293817,earnings per share,0.17642133716293817
EarningsPerShareDiluted,47,earnings per share,0.17223880983531492,earnings per share,0.17223880983531492
StockRepurchasedAndRetiredDuringPeriodValue,"107,463,000,000",financing activities,0.21668414524191504,financing activities,0.21668414524191504
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,"462,000,000",operating activities,0.12477081330037944,operating activities,0.12477081330037944
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0,comprehensive income,0.1326334565093846,comprehensive income,0.1326334565093846
NetIncomeLoss,"124,658,000,000",net income,0.16692075216175264,net income,0.16692075216175264
StockIssuedDuringPeriodSharesNewIssues,"119,000,000",financing activities,0.1314455575125522,financing activities,0.1314455575125522
OperatingLeaseCost,"6,307,000,000",Operating Expenses,0.3013211235451843,Operating Expenses,0.3013211235451843
OtherNoncashIncomeExpense,"-1,363,000,000",operating activities,0.19217214527014384,operating activities,0.19217214527014384
PaymentsForRepurchaseOfCommonStock,"77,855,000,000",financing activities,0.23336988351954735,financing activities,0.23336988351954735
NumberOfReportingUnits,2,Operating Expenses,0.11714643381901362,Operating Expenses,0.11714643381901362
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,"-1,979,000,000",comprehensive income,0.4710499113589098,comprehensive income,0.4710499113589098
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,0,comprehensive income,0.134372135714953,comprehensive income,0.134372135714953
FinanceLeasePrincipalPayments,"3,877,000,000",financing activities,0.23656431396458882,financing activities,0.23656431396458882
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,"150,000,000",disclosures,0.18011858641112638,disclosures,0.18011858641112638
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,"-23,000,000",operating activities,0.3212252007015756,operating activities,0.3212252007015756
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,"-2,404,000,000",comprehensive income,0.4546213469687602,comprehensive income,0.4546213469687602
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,"88,000,000",comprehensive income,0.128938294209956,comprehensive income,0.128938294209956
DeferredForeignIncomeTaxExpenseBenefit,"-140,000,000",Operating Expenses,0.11586583839569005,Operating Expenses,0.11586583839569005
LongTermPurchaseCommitmentAmount,"24,970,000,000",Operating Expenses,0.13697638001583964,Operating Expenses,0.13697638001583964
InterestCostsCapitalized,"667,000,000",nonoperating expenses,0.2022531149181458,nonoperating expenses,0.2022531149181458
