label,value,statement,statement_confidence,category,category_confidence
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,"118,000,000",comprehensive income,0.128938294209956,comprehensive income,0.128938294209956
ForeignIncomeTaxExpenseBenefitContinuingOperations,"13,450,000,000",Operating Expenses,0.11723577545487013,Operating Expenses,0.11723577545487013
PaymentsForRepurchaseOfCommonStock,"172,535,000,000",financing activities,0.23336988351954735,financing activities,0.23336988351954735
ProceedsFromIssuanceOfLongTermDebt,"42,594,000,000",financing activities,0.17551744771235525,financing activities,0.17551744771235525
WeightedAverageNumberOfDilutedSharesOutstanding,"14,900,714,000",earnings per share,0.17642133716293817,earnings per share,0.17642133716293817
CurrentFederalTaxExpenseBenefit,"55,651,000,000",Operating Expenses,0.13099234907531582,Operating Expenses,0.13099234907531582
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,"-387,000,000",comprehensive income,0.3644753301286466,comprehensive income,0.3644753301286466
StockRepurchasedAndRetiredDuringPeriodShares,"1,404,450,000",financing activities,0.20404343040605114,financing activities,0.20404343040605114
EffectiveIncomeTaxRateContinuingOperations,0,comprehensive income,0.11612768694614978,comprehensive income,0.11612768694614978
InvestmentIncomeInterestAndDividend,"15,848,000,000",financing activities,0.11275218548873846,financing activities,0.11275218548873846
InterestExpense,"9,139,000,000",Operating Expenses,0.19107633129387044,Operating Expenses,0.19107633129387044
IncomeTaxReconciliationOtherAdjustments,"537,000,000",comprehensive income,0.15794048143889639,comprehensive income,0.15794048143889639
WeightedAverageNumberOfSharesOutstandingBasic,"14,790,453,000",earnings per share,0.17395196367549282,earnings per share,0.17395196367549282
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,"17,346,000",Operating Expenses,0.1917123064522532,Operating Expenses,0.1917123064522532
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,"3,850,000,000",comprehensive income,0.12568032699993606,comprehensive income,0.12568032699993606
OciBeforeReclassificationsBeforeTaxAttributableToParent,"-1,862,000,000",comprehensive income,0.1768328808970632,comprehensive income,0.1768328808970632
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,"14,918,000,000",Operating Expenses,0.23853247866745864,Operating Expenses,0.23853247866745864
CurrentStateAndLocalTaxExpenseBenefit,"1,285,000,000",Operating Expenses,0.13049855436229352,Operating Expenses,0.13049855436229352
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0,comprehensive income,0.1326334565093846,comprehensive income,0.1326334565093846
IncreaseDecreaseInAccountsPayable,"16,218,000,000",operating activities,0.4233243782493898,operating activities,0.4233243782493898
InterestCostsIncurred,"8,400,000,000",nonoperating expenses,0.14661442609452555,nonoperating expenses,0.14661442609452555
ProceedsFromPaymentsForOtherFinancingActivities,"-105,000,000",financing activities,0.19440432997568466,financing activities,0.19440432997568466
TaxCutsAndJobsActOf2017ReclassificationFromAociToRetainedEarningsTaxEffect,"-556,000,000",comprehensive income,0.17980669769222699,comprehensive income,0.17980669769222699
ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,"-3,986,000,000",financing activities,0.18230521419620999,financing activities,0.18230521419620999
StockRepurchasedAndRetiredDuringPeriodValue,"240,258,000,000",financing activities,0.21668414524191504,financing activities,0.21668414524191504
OtherNonoperatingIncomeExpense,"-152,000,000",nonoperating expenses,0.29439573106320327,nonoperating expenses,0.29439573106320327
IncreaseDecreaseInContractWithCustomerLiability,"-1,221,000,000",operating activities,0.3192640957773534,operating activities,0.3192640957773534
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,"132,315,000",Operating Expenses,0.19306134664961172,Operating Expenses,0.19306134664961172
PaymentsOfDividends,"40,600,000,000",financing activities,0.24328224850171865,financing activities,0.24328224850171865
PaymentsForProceedsFromOtherInvestingActivities,"1,947,000,000",investing activities,0.21627792802058218,investing activities,0.21627792802058218
DeferredStateAndLocalIncomeTaxExpenseBenefit,"-17,000,000",Operating Expenses,0.11956424432324232,Operating Expenses,0.11956424432324232
PaymentsToAcquirePropertyPlantAndEquipment,"36,259,000,000",operating activities,0.22458725915117592,operating activities,0.22458725915117592
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,"201,540,000,000",comprehensive income,0.11652249126052117,comprehensive income,0.11652249126052117
IncreaseDecreaseInInventories,"2,184,000,000",operating activities,0.4050138419977925,operating activities,0.4050138419977925
IncomeTaxReconciliationStateAndLocalIncomeTaxes,"879,000,000",comprehensive income,0.13243573860238006,comprehensive income,0.13243573860238006
SharesPaidForTaxWithholdingForShareBasedCompensation,"46,200,000",Operating Expenses,0.24359018777455274,Operating Expenses,0.24359018777455274
Dividends,"40,667,000,000",financing activities,0.14175225956487214,financing activities,0.14175225956487214
RepaymentsOfLongTermDebt,"18,805,000,000",financing activities,0.1777297896768516,financing activities,0.1777297896768516
StandardProductWarrantyAccrualWarrantiesIssued,"12,162,000,000",operating activities,0.11122722984093367,operating activities,0.11122722984093367
ComprehensiveIncomeNetOfTax,"162,109,000,000",comprehensive income,0.4449785003471284,comprehensive income,0.4449785003471284
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,"127,758,000,000",comprehensive income,0.141567771239122,comprehensive income,0.141567771239122
