FILE,LABEL,VALUE
calculation,order,20
calculation,weight,1
calculation,item_type,calculation_loc
calculation,type,locator
calculation,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_OtherLiabilitiesNoncurrent
calculation,label,loc_us-gaap_OtherLiabilitiesNoncurrent
calculation,item_type,calculation_calculationArc
calculation,type,arc
calculation,arcrole,http://www.xbrl.org/2003/arcrole/summation-item
calculation,from,loc_us-gaap_Liabilities
calculation,to,loc_us-gaap_OtherLiabilitiesNoncurrent
calculation,use,optional
calculation,order,21
calculation,weight,1
calculation,item_type,calculation_loc
calculation,type,locator
calculation,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_OperatingLeaseLiabilityNoncurrent
calculation,label,loc_us-gaap_OperatingLeaseLiabilityNoncurrent
calculation,item_type,calculation_calculationArc
calculation,type,arc
calculation,arcrole,http://www.xbrl.org/2003/arcrole/summation-item
calculation,from,loc_us-gaap_Liabilities
calculation,to,loc_us-gaap_OperatingLeaseLiabilityNoncurrent
calculation,use,optional
calculation,order,22
calculation,weight,1
calculation,item_type,calculation_loc
calculation,type,locator
calculation,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_StockholdersEquity
calculation,label,loc_us-gaap_StockholdersEquity
calculation,item_type,calculation_calculationArc
calculation,type,arc
calculation,arcrole,http://www.xbrl.org/2003/arcrole/summation-item
calculation,from,loc_us-gaap_LiabilitiesAndStockholdersEquity
calculation,to,loc_us-gaap_StockholdersEquity
calculation,use,optional
calculation,order,23
calculation,weight,1
calculation,item_type,calculation_loc
calculation,type,locator
calculation,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_PreferredStockValue
calculation,label,loc_us-gaap_PreferredStockValue
calculation,item_type,calculation_calculationArc
calculation,type,arc
calculation,arcrole,http://www.xbrl.org/2003/arcrole/summation-item
calculation,from,loc_us-gaap_StockholdersEquity
calculation,to,loc_us-gaap_PreferredStockValue
calculation,use,optional
calculation,order,24
calculation,weight,1
calculation,item_type,calculation_loc
calculation,type,locator
calculation,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_CommonStockValue
calculation,label,loc_us-gaap_CommonStockValue
calculation,item_type,calculation_calculationArc
calculation,type,arc
calculation,arcrole,http://www.xbrl.org/2003/arcrole/summation-item
calculation,from,loc_us-gaap_StockholdersEquity
calculation,to,loc_us-gaap_CommonStockValue
calculation,use,optional
