label,value,context
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"1,332,000,000",i747bec89b4e84f74ae3445db3509f609_I20200926_ic363a9ee75bd48f88800fc5dadba8293_I20190928_i63b2d6cbc1b74217a23ffa0b1fb32a03_I20180929_ic162192758c540a496b78579d45ae11a_I20170930_i783ec50dbd6e47c3b58b5bdd597cc298_I20190928_i85e4d826990c47ef84018d3694728dc6_I20180929_id3cf399b5dc64b82b516ff13d7a32597_I20170930_ibe7da442cc3446d68f6db3102d0c1c25_I20200926_i5a53f9e684c4452f81010f6d0dedc7ef_I20190928_i6407c7ef35794609b67106ac1a1af030_I20180929_i2dd0ac9194cf42468120b3572503430f_I20170930_i68639cc33d444eda82731dec70cd7c9f_I20190928_i31b2e752f0f24baa9bdfd121adb9a598_I20180929_ice9cb588678847c5bafe26acc9505b9b_I20170930_i0d7eaccee7aa4d5db318b9ba78071855_I20200926_i7752f2212d1c4d5f81645b3c2fdfbc8e_I20190928_i816ec8b1f3bd48d7888b376030ca5d34_I20180929_i66659f16576d4992b8e7665deb04b947_I20170930_i2c39fd69fdc643258bb11e11a2a00f4e_I20190928_icdeec8315ad44709b7ffd17528d565bf_I20180929_i067788d30c9640a5af328daa9ec56c62_I20170930_iba08088af51f4eda8498480da1feb31d_I20200926_i436c1fef3f97459480375872b3b48d20_I20190928_icf0e69e4d15d48318555967719017aea_I20190928_ia09f137fa5ab4a6d8b10d8d4cd6b2e7b_I20200926_ic5bf6713c0814789a3699efb646b87e8_I20200926_i09177eb7aef242cfbf9e6d2decde2604_I20200926_i5aab93ca0c9b41ba9e806876d2f2802d_I20200926_i695af46e336345ec9352943e281716fb_I20200926_i6e2c6a48cc0840498de9e9041e540d06_I20200926_ifc72ee5fe67d4fd0ac42a208c4e616dd_I20200926_i921639ecdb8d4b60afd856337478a33d_I20200926_i4f43771ec5c64f74936d9e24ecdc490d_I20200926_i0ff8e8e4b63b4cbca0fff2d34efc6c55_I20200926_i9afb1257b0ae4cfc9fbb03eac0858459_I20200926_i464f9b3766be4a6284186f070cabe7c3_I20200926_i1be4b9f98d934f6dbb628bde635d5215_I20190928_ide0ebfa746ba495abcded24d6064d091_I20190928_i14e5866116dd4e79b7fa099ca6888ba8_I20190928_ie6c6245efd8747dbb99e48829cf73b1d_I20190928_i49458f17f4ca42cca6ee9a1fbdc5243e_I20190928_i4ddbcd6cd4244785b3afe4b32e5d63db_I20190928_i9b19b1ed8c3c430cb09b9b966d23b4f0_I20190928_i4fb9568254c8489995d4c76b0c987524_I20190928_i395e5a3b676a4fc38b2617671534b82c_I20190928_i51b333c1fd214fd196f2959034ab7e41_I20190928_icd5a873700524ed6b4ba633611301ddd_I20190928_i5e40b6d78ca1461196de3fff787c68c4_I20190928_ic901e6b4c7b245f0a6f8200ead3298e3_I20200926_i657db8db4183492e8f4cee949340d1e3_I20190928_i8c7ab5fc232c41aabbfdd8369b1309cc_I20200926_id05bf996157245f6b83fcf11254c7033_I20190928_ib9eb531dae4f43d299b370fc37504b99_I20200926_i3c1ee435be564642be39ae1f433154cc_I20190928_i2f7106ab3313492d82e18c4c8b9097de_I20200926_i628d7c2015ed455982ee276b82886954_I20190928_ia87ad1ae658441dfbd80c6eb496f7421_I20200926_i349872aa1231490592b02df0a5bbfb53_I20190928_i6a293dc796be45c4af9a2cc4d2d6d01f_I20200926_i81086929f3f942cd8907086cd18e4853_I20190928_i58084ed8cbc045a19864038f7b6b03d1_I20200926_i59878c343b95416a811d40dc3c15e09c_I20200926_i3ffb944a9c0246d2a494ebf78494749b_I20200926_i1504f995ccd94be5b1694e2f0f3078b2_I20190928_i91a773a3a5f24026b7df0a7ddcf5f4b7_I20200926_i195c3be8ef05441a81762f744ceaadc0_I20200926_i7150037a4d444791ae7f8de24bd290ea_I20200926_id9d91edd606f4073a7d8cf5be1a3229d_I20190928_i74ce8aa519a1482aaf1cc6534b32d66b_I20190928_i2fb136c89a0b45078f466ec0ff5bbe8b_I20180929_i581630529fa340e4b590d3fdb01beb46_I20170930_iac3d2820861e4145a626a791e7b35ebb_I20200926_i1ba60f1f7c164604bca38603b721fda4_I20180929_i5a7113816dd4425ea2a256bb6f8b6f56_I20180929_ied4170aec2ae45779c9d5f2390a65547_I20180929_i5b73fd86a54a4dd486e4fefe6fd12786_I20180929_i38e2ae63ce0a45b297f862808e4fbc2f_I20180929_i1abfad3eec1c4e1bbdc68fa971ec548b_I20180929_i631ed1f56ea648038f52cf5b8595eba6_I20190928_icd9b73f37db04005beba184bf85dc574_I20190928_i06144112315445a28edb8d17f85e62d7_I20190928_ie9896daef201456ba9531aa30043d5b0_I20190928_i9d99710195274599b1291fd99a0a8267_I20190928_i3a81cd76f1004d5c9970d02b3c967050_I20190928_ic7d87abd7ec245a08ab2bc7b5f3e8679_I20200926_id330f68466bd42bcaebbd331f382e447_I20200926_i9470ea698e6e4f5682e589cc9c244672_I20200926_i553fa268e15e489b94df21f659234f57_I20200926_icfefffc7c639460aa59070c080139e67_I20190928_i4b1da012474740a78a0caefe91407938_I20200926_i1f6cba9befe5470da5c2515dcec65879_I20190928_ic5b6c6bd1a8e47e497ef49654f44c57e_I20200926_id3934541203f4810ac5418ee1e2774d5_I20190928_i0fa74423f1e5434bb42711dc304f3a46_I20200926_ibfd5a819cdb947f8aaf14c08a2be6987_I20200926_i5e090c5439a341ab8b635c44dddea89e_I20190928_i558577704f56408aa9fa0035e64c3e07_I20190928_if614b6a7d2a84983a9e855c48506b465_I20200926_i38ecfee2cf6e4b0492609bda3fa2dfdc_I20200926_i34a8ebe1db514885a98a2d279704d09c_I20190928_ia6c03416f78748349a2134c6b99a9529_I20190928_i0083dddb12c34a8a948d75e7043b8f79_I20200926_i693123d69bfd480b95ea133a5a44280f_I20200926
AvailableForSaleDebtSecuritiesAmortizedCostBasis,"1,135,179,000,000",i747bec89b4e84f74ae3445db3509f609_I20200926_ic363a9ee75bd48f88800fc5dadba8293_I20190928_i63b2d6cbc1b74217a23ffa0b1fb32a03_I20180929_ic162192758c540a496b78579d45ae11a_I20170930_i783ec50dbd6e47c3b58b5bdd597cc298_I20190928_i85e4d826990c47ef84018d3694728dc6_I20180929_id3cf399b5dc64b82b516ff13d7a32597_I20170930_ibe7da442cc3446d68f6db3102d0c1c25_I20200926_i5a53f9e684c4452f81010f6d0dedc7ef_I20190928_i6407c7ef35794609b67106ac1a1af030_I20180929_i2dd0ac9194cf42468120b3572503430f_I20170930_i68639cc33d444eda82731dec70cd7c9f_I20190928_i31b2e752f0f24baa9bdfd121adb9a598_I20180929_ice9cb588678847c5bafe26acc9505b9b_I20170930_i0d7eaccee7aa4d5db318b9ba78071855_I20200926_i7752f2212d1c4d5f81645b3c2fdfbc8e_I20190928_i816ec8b1f3bd48d7888b376030ca5d34_I20180929_i66659f16576d4992b8e7665deb04b947_I20170930_i2c39fd69fdc643258bb11e11a2a00f4e_I20190928_icdeec8315ad44709b7ffd17528d565bf_I20180929_i067788d30c9640a5af328daa9ec56c62_I20170930_iba08088af51f4eda8498480da1feb31d_I20200926_i436c1fef3f97459480375872b3b48d20_I20190928_icf0e69e4d15d48318555967719017aea_I20190928_ia09f137fa5ab4a6d8b10d8d4cd6b2e7b_I20200926_ic5bf6713c0814789a3699efb646b87e8_I20200926_i09177eb7aef242cfbf9e6d2decde2604_I20200926_i5aab93ca0c9b41ba9e806876d2f2802d_I20200926_i695af46e336345ec9352943e281716fb_I20200926_i6e2c6a48cc0840498de9e9041e540d06_I20200926_ifc72ee5fe67d4fd0ac42a208c4e616dd_I20200926_i921639ecdb8d4b60afd856337478a33d_I20200926_i4f43771ec5c64f74936d9e24ecdc490d_I20200926_i0ff8e8e4b63b4cbca0fff2d34efc6c55_I20200926_i9afb1257b0ae4cfc9fbb03eac0858459_I20200926_i464f9b3766be4a6284186f070cabe7c3_I20200926_i1be4b9f98d934f6dbb628bde635d5215_I20190928_ide0ebfa746ba495abcded24d6064d091_I20190928_i14e5866116dd4e79b7fa099ca6888ba8_I20190928_ie6c6245efd8747dbb99e48829cf73b1d_I20190928_i49458f17f4ca42cca6ee9a1fbdc5243e_I20190928_i4ddbcd6cd4244785b3afe4b32e5d63db_I20190928_i9b19b1ed8c3c430cb09b9b966d23b4f0_I20190928_i4fb9568254c8489995d4c76b0c987524_I20190928_i395e5a3b676a4fc38b2617671534b82c_I20190928_i51b333c1fd214fd196f2959034ab7e41_I20190928_icd5a873700524ed6b4ba633611301ddd_I20190928_i5e40b6d78ca1461196de3fff787c68c4_I20190928_ic901e6b4c7b245f0a6f8200ead3298e3_I20200926_i657db8db4183492e8f4cee949340d1e3_I20190928_i8c7ab5fc232c41aabbfdd8369b1309cc_I20200926_id05bf996157245f6b83fcf11254c7033_I20190928_ib9eb531dae4f43d299b370fc37504b99_I20200926_i3c1ee435be564642be39ae1f433154cc_I20190928_i2f7106ab3313492d82e18c4c8b9097de_I20200926_i628d7c2015ed455982ee276b82886954_I20190928_ia87ad1ae658441dfbd80c6eb496f7421_I20200926_i349872aa1231490592b02df0a5bbfb53_I20190928_i6a293dc796be45c4af9a2cc4d2d6d01f_I20200926_i81086929f3f942cd8907086cd18e4853_I20190928_i58084ed8cbc045a19864038f7b6b03d1_I20200926_i59878c343b95416a811d40dc3c15e09c_I20200926_i3ffb944a9c0246d2a494ebf78494749b_I20200926_i1504f995ccd94be5b1694e2f0f3078b2_I20190928_i91a773a3a5f24026b7df0a7ddcf5f4b7_I20200926_i195c3be8ef05441a81762f744ceaadc0_I20200926_i7150037a4d444791ae7f8de24bd290ea_I20200926_id9d91edd606f4073a7d8cf5be1a3229d_I20190928_i74ce8aa519a1482aaf1cc6534b32d66b_I20190928_i2fb136c89a0b45078f466ec0ff5bbe8b_I20180929_i581630529fa340e4b590d3fdb01beb46_I20170930_iac3d2820861e4145a626a791e7b35ebb_I20200926_i1ba60f1f7c164604bca38603b721fda4_I20180929_i5a7113816dd4425ea2a256bb6f8b6f56_I20180929_ied4170aec2ae45779c9d5f2390a65547_I20180929_i5b73fd86a54a4dd486e4fefe6fd12786_I20180929_i38e2ae63ce0a45b297f862808e4fbc2f_I20180929_i1abfad3eec1c4e1bbdc68fa971ec548b_I20180929_i631ed1f56ea648038f52cf5b8595eba6_I20190928_icd9b73f37db04005beba184bf85dc574_I20190928_i06144112315445a28edb8d17f85e62d7_I20190928_ie9896daef201456ba9531aa30043d5b0_I20190928_i9d99710195274599b1291fd99a0a8267_I20190928_i3a81cd76f1004d5c9970d02b3c967050_I20190928_ic7d87abd7ec245a08ab2bc7b5f3e8679_I20200926_id330f68466bd42bcaebbd331f382e447_I20200926_i9470ea698e6e4f5682e589cc9c244672_I20200926_i553fa268e15e489b94df21f659234f57_I20200926_icfefffc7c639460aa59070c080139e67_I20190928_i4b1da012474740a78a0caefe91407938_I20200926_i1f6cba9befe5470da5c2515dcec65879_I20190928_ic5b6c6bd1a8e47e497ef49654f44c57e_I20200926_id3934541203f4810ac5418ee1e2774d5_I20190928_i0fa74423f1e5434bb42711dc304f3a46_I20200926_ibfd5a819cdb947f8aaf14c08a2be6987_I20200926_i5e090c5439a341ab8b635c44dddea89e_I20190928_i558577704f56408aa9fa0035e64c3e07_I20190928_if614b6a7d2a84983a9e855c48506b465_I20200926_i38ecfee2cf6e4b0492609bda3fa2dfdc_I20200926_i34a8ebe1db514885a98a2d279704d09c_I20190928_ia6c03416f78748349a2134c6b99a9529_I20190928_i0083dddb12c34a8a948d75e7043b8f79_I20200926_i693123d69bfd480b95ea133a5a44280f_I20200926
AccumulatedOtherComprehensiveIncomeLossNetOfTax,"-990,000,000",i747bec89b4e84f74ae3445db3509f609_I20200926_ic363a9ee75bd48f88800fc5dadba8293_I20190928_i63b2d6cbc1b74217a23ffa0b1fb32a03_I20180929_ic162192758c540a496b78579d45ae11a_I20170930_i783ec50dbd6e47c3b58b5bdd597cc298_I20190928_i85e4d826990c47ef84018d3694728dc6_I20180929_id3cf399b5dc64b82b516ff13d7a32597_I20170930_ibe7da442cc3446d68f6db3102d0c1c25_I20200926_i5a53f9e684c4452f81010f6d0dedc7ef_I20190928_i6407c7ef35794609b67106ac1a1af030_I20180929_i2dd0ac9194cf42468120b3572503430f_I20170930_i68639cc33d444eda82731dec70cd7c9f_I20190928_i31b2e752f0f24baa9bdfd121adb9a598_I20180929_ice9cb588678847c5bafe26acc9505b9b_I20170930_i0d7eaccee7aa4d5db318b9ba78071855_I20200926_i7752f2212d1c4d5f81645b3c2fdfbc8e_I20190928_i816ec8b1f3bd48d7888b376030ca5d34_I20180929_i66659f16576d4992b8e7665deb04b947_I20170930_i2c39fd69fdc643258bb11e11a2a00f4e_I20190928_icdeec8315ad44709b7ffd17528d565bf_I20180929_i067788d30c9640a5af328daa9ec56c62_I20170930_iba08088af51f4eda8498480da1feb31d_I20200926_i436c1fef3f97459480375872b3b48d20_I20190928_icf0e69e4d15d48318555967719017aea_I20190928_ia09f137fa5ab4a6d8b10d8d4cd6b2e7b_I20200926_ic5bf6713c0814789a3699efb646b87e8_I20200926_i09177eb7aef242cfbf9e6d2decde2604_I20200926_i5aab93ca0c9b41ba9e806876d2f2802d_I20200926_i695af46e336345ec9352943e281716fb_I20200926_i6e2c6a48cc0840498de9e9041e540d06_I20200926_ifc72ee5fe67d4fd0ac42a208c4e616dd_I20200926_i921639ecdb8d4b60afd856337478a33d_I20200926_i4f43771ec5c64f74936d9e24ecdc490d_I20200926_i0ff8e8e4b63b4cbca0fff2d34efc6c55_I20200926_i9afb1257b0ae4cfc9fbb03eac0858459_I20200926_i464f9b3766be4a6284186f070cabe7c3_I20200926_i1be4b9f98d934f6dbb628bde635d5215_I20190928_ide0ebfa746ba495abcded24d6064d091_I20190928_i14e5866116dd4e79b7fa099ca6888ba8_I20190928_ie6c6245efd8747dbb99e48829cf73b1d_I20190928_i49458f17f4ca42cca6ee9a1fbdc5243e_I20190928_i4ddbcd6cd4244785b3afe4b32e5d63db_I20190928_i9b19b1ed8c3c430cb09b9b966d23b4f0_I20190928_i4fb9568254c8489995d4c76b0c987524_I20190928_i395e5a3b676a4fc38b2617671534b82c_I20190928_i51b333c1fd214fd196f2959034ab7e41_I20190928_icd5a873700524ed6b4ba633611301ddd_I20190928_i5e40b6d78ca1461196de3fff787c68c4_I20190928_ic901e6b4c7b245f0a6f8200ead3298e3_I20200926_i657db8db4183492e8f4cee949340d1e3_I20190928_i8c7ab5fc232c41aabbfdd8369b1309cc_I20200926_id05bf996157245f6b83fcf11254c7033_I20190928_ib9eb531dae4f43d299b370fc37504b99_I20200926_i3c1ee435be564642be39ae1f433154cc_I20190928_i2f7106ab3313492d82e18c4c8b9097de_I20200926_i628d7c2015ed455982ee276b82886954_I20190928_ia87ad1ae658441dfbd80c6eb496f7421_I20200926_i349872aa1231490592b02df0a5bbfb53_I20190928_i6a293dc796be45c4af9a2cc4d2d6d01f_I20200926_i81086929f3f942cd8907086cd18e4853_I20190928_i58084ed8cbc045a19864038f7b6b03d1_I20200926_i59878c343b95416a811d40dc3c15e09c_I20200926_i3ffb944a9c0246d2a494ebf78494749b_I20200926_i1504f995ccd94be5b1694e2f0f3078b2_I20190928_i91a773a3a5f24026b7df0a7ddcf5f4b7_I20200926_i195c3be8ef05441a81762f744ceaadc0_I20200926_i7150037a4d444791ae7f8de24bd290ea_I20200926_id9d91edd606f4073a7d8cf5be1a3229d_I20190928_i74ce8aa519a1482aaf1cc6534b32d66b_I20190928_i2fb136c89a0b45078f466ec0ff5bbe8b_I20180929_i581630529fa340e4b590d3fdb01beb46_I20170930_iac3d2820861e4145a626a791e7b35ebb_I20200926_i1ba60f1f7c164604bca38603b721fda4_I20180929_i5a7113816dd4425ea2a256bb6f8b6f56_I20180929_ied4170aec2ae45779c9d5f2390a65547_I20180929_i5b73fd86a54a4dd486e4fefe6fd12786_I20180929_i38e2ae63ce0a45b297f862808e4fbc2f_I20180929_i1abfad3eec1c4e1bbdc68fa971ec548b_I20180929_i631ed1f56ea648038f52cf5b8595eba6_I20190928_icd9b73f37db04005beba184bf85dc574_I20190928_i06144112315445a28edb8d17f85e62d7_I20190928_ie9896daef201456ba9531aa30043d5b0_I20190928_i9d99710195274599b1291fd99a0a8267_I20190928_i3a81cd76f1004d5c9970d02b3c967050_I20190928_ic7d87abd7ec245a08ab2bc7b5f3e8679_I20200926_id330f68466bd42bcaebbd331f382e447_I20200926_i9470ea698e6e4f5682e589cc9c244672_I20200926_i553fa268e15e489b94df21f659234f57_I20200926_icfefffc7c639460aa59070c080139e67_I20190928_i4b1da012474740a78a0caefe91407938_I20200926_i1f6cba9befe5470da5c2515dcec65879_I20190928_ic5b6c6bd1a8e47e497ef49654f44c57e_I20200926_id3934541203f4810ac5418ee1e2774d5_I20190928_i0fa74423f1e5434bb42711dc304f3a46_I20200926_ibfd5a819cdb947f8aaf14c08a2be6987_I20200926_i5e090c5439a341ab8b635c44dddea89e_I20190928_i558577704f56408aa9fa0035e64c3e07_I20190928_if614b6a7d2a84983a9e855c48506b465_I20200926_i38ecfee2cf6e4b0492609bda3fa2dfdc_I20200926_i34a8ebe1db514885a98a2d279704d09c_I20190928_ia6c03416f78748349a2134c6b99a9529_I20190928_i0083dddb12c34a8a948d75e7043b8f79_I20200926_i693123d69bfd480b95ea133a5a44280f_I20200926
AccountsReceivableNetCurrent,"39,046,000,000",i747bec89b4e84f74ae3445db3509f609_I20200926_ic363a9ee75bd48f88800fc5dadba8293_I20190928_i63b2d6cbc1b74217a23ffa0b1fb32a03_I20180929_ic162192758c540a496b78579d45ae11a_I20170930_i783ec50dbd6e47c3b58b5bdd597cc298_I20190928_i85e4d826990c47ef84018d3694728dc6_I20180929_id3cf399b5dc64b82b516ff13d7a32597_I20170930_ibe7da442cc3446d68f6db3102d0c1c25_I20200926_i5a53f9e684c4452f81010f6d0dedc7ef_I20190928_i6407c7ef35794609b67106ac1a1af030_I20180929_i2dd0ac9194cf42468120b3572503430f_I20170930_i68639cc33d444eda82731dec70cd7c9f_I20190928_i31b2e752f0f24baa9bdfd121adb9a598_I20180929_ice9cb588678847c5bafe26acc9505b9b_I20170930_i0d7eaccee7aa4d5db318b9ba78071855_I20200926_i7752f2212d1c4d5f81645b3c2fdfbc8e_I20190928_i816ec8b1f3bd48d7888b376030ca5d34_I20180929_i66659f16576d4992b8e7665deb04b947_I20170930_i2c39fd69fdc643258bb11e11a2a00f4e_I20190928_icdeec8315ad44709b7ffd17528d565bf_I20180929_i067788d30c9640a5af328daa9ec56c62_I20170930_iba08088af51f4eda8498480da1feb31d_I20200926_i436c1fef3f97459480375872b3b48d20_I20190928_icf0e69e4d15d48318555967719017aea_I20190928_ia09f137fa5ab4a6d8b10d8d4cd6b2e7b_I20200926_ic5bf6713c0814789a3699efb646b87e8_I20200926_i09177eb7aef242cfbf9e6d2decde2604_I20200926_i5aab93ca0c9b41ba9e806876d2f2802d_I20200926_i695af46e336345ec9352943e281716fb_I20200926_i6e2c6a48cc0840498de9e9041e540d06_I20200926_ifc72ee5fe67d4fd0ac42a208c4e616dd_I20200926_i921639ecdb8d4b60afd856337478a33d_I20200926_i4f43771ec5c64f74936d9e24ecdc490d_I20200926_i0ff8e8e4b63b4cbca0fff2d34efc6c55_I20200926_i9afb1257b0ae4cfc9fbb03eac0858459_I20200926_i464f9b3766be4a6284186f070cabe7c3_I20200926_i1be4b9f98d934f6dbb628bde635d5215_I20190928_ide0ebfa746ba495abcded24d6064d091_I20190928_i14e5866116dd4e79b7fa099ca6888ba8_I20190928_ie6c6245efd8747dbb99e48829cf73b1d_I20190928_i49458f17f4ca42cca6ee9a1fbdc5243e_I20190928_i4ddbcd6cd4244785b3afe4b32e5d63db_I20190928_i9b19b1ed8c3c430cb09b9b966d23b4f0_I20190928_i4fb9568254c8489995d4c76b0c987524_I20190928_i395e5a3b676a4fc38b2617671534b82c_I20190928_i51b333c1fd214fd196f2959034ab7e41_I20190928_icd5a873700524ed6b4ba633611301ddd_I20190928_i5e40b6d78ca1461196de3fff787c68c4_I20190928_ic901e6b4c7b245f0a6f8200ead3298e3_I20200926_i657db8db4183492e8f4cee949340d1e3_I20190928_i8c7ab5fc232c41aabbfdd8369b1309cc_I20200926_id05bf996157245f6b83fcf11254c7033_I20190928_ib9eb531dae4f43d299b370fc37504b99_I20200926_i3c1ee435be564642be39ae1f433154cc_I20190928_i2f7106ab3313492d82e18c4c8b9097de_I20200926_i628d7c2015ed455982ee276b82886954_I20190928_ia87ad1ae658441dfbd80c6eb496f7421_I20200926_i349872aa1231490592b02df0a5bbfb53_I20190928_i6a293dc796be45c4af9a2cc4d2d6d01f_I20200926_i81086929f3f942cd8907086cd18e4853_I20190928_i58084ed8cbc045a19864038f7b6b03d1_I20200926_i59878c343b95416a811d40dc3c15e09c_I20200926_i3ffb944a9c0246d2a494ebf78494749b_I20200926_i1504f995ccd94be5b1694e2f0f3078b2_I20190928_i91a773a3a5f24026b7df0a7ddcf5f4b7_I20200926_i195c3be8ef05441a81762f744ceaadc0_I20200926_i7150037a4d444791ae7f8de24bd290ea_I20200926_id9d91edd606f4073a7d8cf5be1a3229d_I20190928_i74ce8aa519a1482aaf1cc6534b32d66b_I20190928_i2fb136c89a0b45078f466ec0ff5bbe8b_I20180929_i581630529fa340e4b590d3fdb01beb46_I20170930_iac3d2820861e4145a626a791e7b35ebb_I20200926_i1ba60f1f7c164604bca38603b721fda4_I20180929_i5a7113816dd4425ea2a256bb6f8b6f56_I20180929_ied4170aec2ae45779c9d5f2390a65547_I20180929_i5b73fd86a54a4dd486e4fefe6fd12786_I20180929_i38e2ae63ce0a45b297f862808e4fbc2f_I20180929_i1abfad3eec1c4e1bbdc68fa971ec548b_I20180929_i631ed1f56ea648038f52cf5b8595eba6_I20190928_icd9b73f37db04005beba184bf85dc574_I20190928_i06144112315445a28edb8d17f85e62d7_I20190928_ie9896daef201456ba9531aa30043d5b0_I20190928_i9d99710195274599b1291fd99a0a8267_I20190928_i3a81cd76f1004d5c9970d02b3c967050_I20190928_ic7d87abd7ec245a08ab2bc7b5f3e8679_I20200926_id330f68466bd42bcaebbd331f382e447_I20200926_i9470ea698e6e4f5682e589cc9c244672_I20200926_i553fa268e15e489b94df21f659234f57_I20200926_icfefffc7c639460aa59070c080139e67_I20190928_i4b1da012474740a78a0caefe91407938_I20200926_i1f6cba9befe5470da5c2515dcec65879_I20190928_ic5b6c6bd1a8e47e497ef49654f44c57e_I20200926_id3934541203f4810ac5418ee1e2774d5_I20190928_i0fa74423f1e5434bb42711dc304f3a46_I20200926_ibfd5a819cdb947f8aaf14c08a2be6987_I20200926_i5e090c5439a341ab8b635c44dddea89e_I20190928_i558577704f56408aa9fa0035e64c3e07_I20190928_if614b6a7d2a84983a9e855c48506b465_I20200926_i38ecfee2cf6e4b0492609bda3fa2dfdc_I20200926_i34a8ebe1db514885a98a2d279704d09c_I20190928_ia6c03416f78748349a2134c6b99a9529_I20190928_i0083dddb12c34a8a948d75e7043b8f79_I20200926_i693123d69bfd480b95ea133a5a44280f_I20200926
