FILE,LABEL,VALUE
calculation,from,loc_us-gaap_OperatingIncomeLoss_476e1bc0-606d-435a-9b3b-dcef4a0f9c75
calculation,to,loc_us-gaap_OperatingExpenses_3868097a-b972-456a-8339-e5660450ef0c
calculation,type,arc
calculation,item_type,calculation_loc
calculation,type,locator
calculation,label,loc_us-gaap_ComprehensiveIncomeNetOfTax_fd0e76ad-7052-40ac-8109-8afc8a80807a
calculation,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_ComprehensiveIncomeNetOfTax
calculation,item_type,calculation_loc
calculation,type,locator
calculation,label,loc_us-gaap_NetIncomeLoss_c218744d-cf14-4769-b947-e55fa4be7f54
calculation,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_NetIncomeLoss
calculation,item_type,calculation_calculationArc
calculation,order,1
calculation,weight,1.0
calculation,arcrole,http://www.xbrl.org/2003/arcrole/summation-item
calculation,from,loc_us-gaap_ComprehensiveIncomeNetOfTax_fd0e76ad-7052-40ac-8109-8afc8a80807a
calculation,to,loc_us-gaap_NetIncomeLoss_c218744d-cf14-4769-b947-e55fa4be7f54
calculation,type,arc
calculation,item_type,calculation_loc
calculation,type,locator
calculation,label,loc_us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_3d386c7f-db7a-44b5-8da6-c0908456784b
calculation,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent
calculation,item_type,calculation_calculationArc
calculation,order,2
calculation,weight,1.0
calculation,arcrole,http://www.xbrl.org/2003/arcrole/summation-item
calculation,from,loc_us-gaap_ComprehensiveIncomeNetOfTax_fd0e76ad-7052-40ac-8109-8afc8a80807a
calculation,to,loc_us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_3d386c7f-db7a-44b5-8da6-c0908456784b
calculation,type,arc
calculation,item_type,calculation_loc
calculation,type,locator
calculation,label,loc_us-gaap_OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax_a82e935a-a9e4-4d65-bdff-2fe411e68102
calculation,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax
calculation,item_type,calculation_loc
calculation,type,locator
calculation,label,loc_us-gaap_OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax_1fa5127e-696d-45b2-9e73-55d1efce3567
calculation,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax
calculation,item_type,calculation_calculationArc
calculation,order,1
calculation,weight,1.0
calculation,arcrole,http://www.xbrl.org/2003/arcrole/summation-item
calculation,from,loc_us-gaap_OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax_a82e935a-a9e4-4d65-bdff-2fe411e68102
calculation,to,loc_us-gaap_OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax_1fa5127e-696d-45b2-9e73-55d1efce3567
calculation,type,arc
calculation,item_type,calculation_loc
calculation,type,locator
calculation,label,loc_us-gaap_OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax_4ac8ea0b-b717-482e-b441-58a629931b5f
calculation,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax
calculation,item_type,calculation_calculationArc
calculation,order,2
calculation,weight,-1.0
calculation,arcrole,http://www.xbrl.org/2003/arcrole/summation-item
calculation,from,loc_us-gaap_OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax_a82e935a-a9e4-4d65-bdff-2fe411e68102
calculation,to,loc_us-gaap_OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax_4ac8ea0b-b717-482e-b441-58a629931b5f
calculation,type,arc
calculation,item_type,calculation_loc
calculation,type,locator
calculation,label,loc_us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_6f1006b7-a5a7-421c-8bf3-e67d23efd1c2
calculation,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent
calculation,item_type,calculation_loc
calculation,type,locator
calculation,label,loc_us-gaap_OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax_18f94012-2d1f-4e75-bed6-7e53f02e74d6
calculation,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax
calculation,item_type,calculation_calculationArc
calculation,order,1
calculation,weight,1.0
calculation,arcrole,http://www.xbrl.org/2003/arcrole/summation-item
calculation,from,loc_us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_6f1006b7-a5a7-421c-8bf3-e67d23efd1c2
calculation,to,loc_us-gaap_OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax_18f94012-2d1f-4e75-bed6-7e53f02e74d6
calculation,type,arc
calculation,item_type,calculation_loc
calculation,type,locator
calculation,label,loc_us-gaap_OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax_8d87f4a1-3b32-4804-a5e5-8b630cfb811c
calculation,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax
calculation,item_type,calculation_calculationArc
calculation,order,2
calculation,weight,1.0
calculation,arcrole,http://www.xbrl.org/2003/arcrole/summation-item
calculation,from,loc_us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_6f1006b7-a5a7-421c-8bf3-e67d23efd1c2
calculation,to,loc_us-gaap_OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax_8d87f4a1-3b32-4804-a5e5-8b630cfb811c
calculation,type,arc
calculation,item_type,calculation_loc
calculation,type,locator
calculation,label,loc_us-gaap_OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax_1dc459fd-4937-4e9d-85c6-2b940a4c8fe2
calculation,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax
calculation,item_type,calculation_calculationArc
calculation,order,3
calculation,weight,1.0
calculation,arcrole,http://www.xbrl.org/2003/arcrole/summation-item
calculation,from,loc_us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_6f1006b7-a5a7-421c-8bf3-e67d23efd1c2
calculation,to,loc_us-gaap_OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax_1dc459fd-4937-4e9d-85c6-2b940a4c8fe2
calculation,type,arc
calculation,item_type,calculation_loc
calculation,type,locator
calculation,label,loc_aapl_OtherComprehensiveIncomeLossDerivativeInstrumentGainLossafterReclassificationandTax_ef7277ed-dfd2-4c1e-bf5d-d2547457e02a
calculation,href,aapl-20200926.xsd#aapl_OtherComprehensiveIncomeLossDerivativeInstrumentGainLossafterReclassificationandTax
calculation,item_type,calculation_calculationArc
calculation,order,4
calculation,weight,1.0
calculation,arcrole,http://www.xbrl.org/2003/arcrole/summation-item
calculation,from,loc_us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_6f1006b7-a5a7-421c-8bf3-e67d23efd1c2
calculation,to,loc_aapl_OtherComprehensiveIncomeLossDerivativeInstrumentGainLossafterReclassificationandTax_ef7277ed-dfd2-4c1e-bf5d-d2547457e02a
calculation,type,arc
calculation,item_type,calculation_loc
calculation,type,locator
calculation,label,loc_aapl_OtherComprehensiveIncomeLossDerivativeInstrumentGainLossafterReclassificationandTax_1fcc8513-883e-4a48-9984-4bbeb1acff76
calculation,href,aapl-20200926.xsd#aapl_OtherComprehensiveIncomeLossDerivativeInstrumentGainLossafterReclassificationandTax
calculation,item_type,calculation_loc
calculation,type,locator
calculation,label,loc_aapl_OtherComprehensiveIncomeLossDerivativeInstrumentGainLossbeforeReclassificationafterTax_88b7de61-de20-4e2a-8441-15ac765ae010
calculation,href,aapl-20200926.xsd#aapl_OtherComprehensiveIncomeLossDerivativeInstrumentGainLossbeforeReclassificationafterTax
calculation,item_type,calculation_calculationArc
calculation,order,1
calculation,weight,1.0
calculation,arcrole,http://www.xbrl.org/2003/arcrole/summation-item
calculation,from,loc_aapl_OtherComprehensiveIncomeLossDerivativeInstrumentGainLossafterReclassificationandTax_1fcc8513-883e-4a48-9984-4bbeb1acff76
calculation,to,loc_aapl_OtherComprehensiveIncomeLossDerivativeInstrumentGainLossbeforeReclassificationafterTax_88b7de61-de20-4e2a-8441-15ac765ae010
calculation,type,arc
calculation,item_type,calculation_loc
calculation,type,locator
calculation,label,loc_us-gaap_OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax_d682dd23-e9c9-44d2-a7cc-e8df13735062
calculation,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax
calculation,item_type,calculation_calculationArc
calculation,order,2
calculation,weight,-1.0
calculation,arcrole,http://www.xbrl.org/2003/arcrole/summation-item
calculation,from,loc_aapl_OtherComprehensiveIncomeLossDerivativeInstrumentGainLossafterReclassificationandTax_1fcc8513-883e-4a48-9984-4bbeb1acff76
calculation,to,loc_us-gaap_OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax_d682dd23-e9c9-44d2-a7cc-e8df13735062
calculation,type,arc
calculation,item_type,calculation_loc
calculation,type,locator
calculation,label,loc_us-gaap_OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax_d806bf0c-3d96-4f19-9657-ecc738c98230
calculation,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax
calculation,item_type,calculation_loc
calculation,type,locator
calculation,label,loc_us-gaap_OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax_2b9f7da3-d1dd-4f97-9d48-89525248f872
calculation,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax
calculation,item_type,calculation_calculationArc
calculation,order,1
calculation,weight,1.0
calculation,arcrole,http://www.xbrl.org/2003/arcrole/summation-item
