FILE,LABEL,VALUE
calculation,from,loc_us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_ecc36451-1e54-409a-8e2c-0e3124bc427a
calculation,to,loc_us-gaap_OperatingIncomeLoss_591342d6-4ee4-4370-9fd9-6750e4a6e36e
calculation,type,arc
calculation,item_type,calculation_loc
calculation,type,locator
calculation,label,loc_us-gaap_NonoperatingIncomeExpense_fd7a5564-f7cf-4e8b-8026-1c40b62429b3
calculation,href,https://xbrl.fasb.org/us-gaap/2024/elts/us-gaap-2024.xsd#us-gaap_NonoperatingIncomeExpense
calculation,item_type,calculation_calculationArc
calculation,order,2
calculation,weight,1.0
calculation,arcrole,http://www.xbrl.org/2003/arcrole/summation-item
calculation,from,loc_us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_ecc36451-1e54-409a-8e2c-0e3124bc427a
calculation,to,loc_us-gaap_NonoperatingIncomeExpense_fd7a5564-f7cf-4e8b-8026-1c40b62429b3
calculation,type,arc
calculation,item_type,calculation_loc
calculation,type,locator
calculation,label,loc_us-gaap_ComprehensiveIncomeNetOfTax_44835ae6-c352-48f0-9bcc-908bee5e9662
calculation,href,https://xbrl.fasb.org/us-gaap/2024/elts/us-gaap-2024.xsd#us-gaap_ComprehensiveIncomeNetOfTax
calculation,item_type,calculation_loc
calculation,type,locator
calculation,label,loc_us-gaap_NetIncomeLoss_9bbbf927-3617-4fae-8fd8-9dcaa5dc55be
calculation,href,https://xbrl.fasb.org/us-gaap/2024/elts/us-gaap-2024.xsd#us-gaap_NetIncomeLoss
calculation,item_type,calculation_calculationArc
calculation,order,1
calculation,weight,1.0
calculation,arcrole,http://www.xbrl.org/2003/arcrole/summation-item
calculation,from,loc_us-gaap_ComprehensiveIncomeNetOfTax_44835ae6-c352-48f0-9bcc-908bee5e9662
calculation,to,loc_us-gaap_NetIncomeLoss_9bbbf927-3617-4fae-8fd8-9dcaa5dc55be
calculation,type,arc
